Year,Entidad federativa,"Educación Básica","Educación Media",GeoCode,Value
2021/2022,"México","Total",,15,94.45621768246157
2020/2021,"México","Total",,15,98.00356809107127
2019/2020,"México","Total",,15,94.89231293096107
2018/2019,"México","Total",,15,95.83262169086248
2021/2022,"Michoacán de Ocampo","Total",,16,78.59967775010992
2020/2021,"Michoacán de Ocampo","Total",,16,81.71087146604489
2019/2020,"Michoacán de Ocampo","Total",,16,83.65814927096872
2018/2019,"Michoacán de Ocampo","Total",,16,73.0417381360778
2021/2022,"Morelos","Total",,17,95.36723163841813
2020/2021,"Morelos","Total",,17,95.02543810062183
2019/2020,"Morelos","Total",,17,94.84304932735428
2018/2019,"Morelos","Total",,17,95.81684567552291
2021/2022,"Nayarit","Total",,18,80.91853471842543
2020/2021,"Nayarit","Total",,18,85.0246845858475
2019/2020,"Nayarit","Total",,18,80.61281337047352
2018/2019,"Nayarit","Total",,18,81.66204986149577
2021/2022,"Nuevo León","Total",,19,92.00919070717393
2020/2021,"Nuevo León","Total",,19,3.0007694280584807
2019/2020,"Nuevo León","Total",,19,92.1699078812692
2018/2019,"Nuevo León","Total",,19,92.23251028806582
2021/2022,"Oaxaca","Total",,20,47.7320221266134
2020/2021,"Oaxaca","Total",,20,48.57212594581401
2019/2020,"Oaxaca","Total",,20,39.94147768836869
2018/2019,"Oaxaca","Total",,20,79.9252020750392
2021/2022,"Puebla","Total",,21,88.7667371388302
2020/2021,"Puebla","Total",,21,93.42550790067723
2019/2020,"Puebla","Total",,21,89.03857061826427
2018/2019,"Puebla","Total",,21,89.9517456713029
2021/2022,"Querétaro","Total",,22,85.68075117370888
2020/2021,"Querétaro","Total",,22,94.5984703632887
2019/2020,"Querétaro","Total",,22,84.3916626272419
2018/2019,"Querétaro","Total",,22,84.76467734109659
2021/2022,"Quintana Roo","Total",,23,90.27181688125891
2020/2021,"Quintana Roo","Total",,23,96.03815113719742
2019/2020,"Quintana Roo","Total",,23,90.66374908825676
2018/2019,"Quintana Roo","Total",,23,90.92240117130312
2021/2022,"San Luis Potosí","Total",,24,80.82248398429428
2020/2021,"San Luis Potosí","Total",,24,92.77108433734936
2019/2020,"San Luis Potosí","Total",,24,81.33416200538639
2018/2019,"San Luis Potosí","Total",,24,82.5256673511294
2021/2022,"Sinaloa","Total",,25,84.9957374254049
2020/2021,"Sinaloa","Total",,25,90.6590257879656
2019/2020,"Sinaloa","Total",,25,84.98583569405102
2018/2019,"Sinaloa","Total",,25,84.44697185100941
2021/2022,"Sonora","Total",,26,95.42586750788638
2020/2021,"Sonora","Total",,26,96.11154752553018
2019/2020,"Sonora","Total",,26,93.9133827545845
2018/2019,"Sonora","Total",,26,95.20440251572333
2021/2022,"Tabasco","Total",,27,88.21096173733197
2020/2021,"Tabasco","Total",,27,95.210199862164
2019/2020,"Tabasco","Total",,27,89.0890197436786
2018/2019,"Tabasco","Total",,27,89.60859023207483
2021/2022,"Tamaulipas","Total",,28,92.4348378893833
2020/2021,"Tamaulipas","Total",,28,96.4956992672826
2019/2020,"Tamaulipas","Total",,28,93.03291786513257
2018/2019,"Tamaulipas","Total",,28,93.11548223350248
2021/2022,"Tlaxcala","Total",,29,90.7627118644068
2020/2021,"Tlaxcala","Total",,29,96.14726027397258
2019/2020,"Tlaxcala","Total",,29,91.0344827586207
2018/2019,"Tlaxcala","Total",,29,91.8965517241379
2021/2022,"Veracruz de Ignacio de la Llave","Total",,30,87.17112922002327
2020/2021,"Veracruz de Ignacio de la Llave","Total",,30,88.5621168619539
2019/2020,"Veracruz de Ignacio de la Llave","Total",,30,86.3337713534823
2018/2019,"Veracruz de Ignacio de la Llave","Total",,30,86.50212109525653
2021/2022,"Yucatán","Total",,31,89.4128970163619
2020/2021,"Yucatán","Total",,31,97.65510503175383
2019/2020,"Yucatán","Total",,31,89.44038929440391
2018/2019,"Yucatán","Total",,31,90.70796460176987
2021/2022,"Zacatecas","Total",,32,89.00913087588768
2020/2021,"Zacatecas","Total",,32,89.14362778152393
2019/2020,"Zacatecas","Total",,32,89.02810700982052
2018/2019,"Zacatecas","Total",,32,89.61344537815127
2021/2022,"Estados Unidos Mexicanos","Primaria",,00,82.8720463199624
2020/2021,"Estados Unidos Mexicanos","Primaria",,00,84.01759684009241
2019/2020,"Estados Unidos Mexicanos","Primaria",,00,81.89479166666669
2018/2019,"Estados Unidos Mexicanos","Primaria",,00,85.3380030671032
2021/2022,"Aguascalientes","Primaria",,01,95.25801952580197
2020/2021,"Aguascalientes","Primaria",,01,98.59747545582051
2019/2020,"Aguascalientes","Primaria",,01,94.06779661016951
2018/2019,"Aguascalientes","Primaria",,01,94.19263456090651
2021/2022,"Baja California","Primaria",,02,97.58214507129567
2020/2021,"Baja California","Primaria",,02,98.20655534941253
2019/2020,"Baja California","Primaria",,02,98.08641975308639
2018/2019,"Baja California","Primaria",,02,98.2705373687461
2021/2022,"Baja California Sur","Primaria",,03,87.72321428571429
2020/2021,"Baja California Sur","Primaria",,03,92.11711711711708
2019/2020,"Baja California Sur","Primaria",,03,87.5
2018/2019,"Baja California Sur","Primaria",,03,88.32951945080093
2021/2022,"Campeche","Primaria",,04,88.28947368421048
2020/2021,"Campeche","Primaria",,04,90.43824701195219
2019/2020,"Campeche","Primaria",,04,88.9774236387782
2018/2019,"Campeche","Primaria",,04,90.10554089709761
2021/2022,"Coahuila de Zaragoza","Primaria",,05,95.8469945355191
2020/2021,"Coahuila de Zaragoza","Primaria",,05,96.82886823400767
2019/2020,"Coahuila de Zaragoza","Primaria",,05,96.49507119386637
2018/2019,"Coahuila de Zaragoza","Primaria",,05,96.21917808219179
2021/2022,"Colima","Primaria",,06,92.88702928870292
2020/2021,"Colima","Primaria",,06,94.78079331941551
2019/2020,"Colima","Primaria",,06,91.80672268907558
2018/2019,"Colima","Primaria",,06,93.15352697095439
2021/2022,"Chiapas","Primaria",,07,57.53831531424499
2020/2021,"Chiapas","Primaria",,07,63.38856868395771
2019/2020,"Chiapas","Primaria",,07,53.894787069068386
2018/2019,"Chiapas","Primaria",,07,58.27157542433659
2021/2022,"Chihuahua","Primaria",,08,83.53969410050982
2020/2021,"Chihuahua","Primaria",,08,90.54054054054048
2019/2020,"Chihuahua","Primaria",,08,86.82055100521218
2018/2019,"Chihuahua","Primaria",,08,86.4400584795322
2021/2022,"Ciudad de México","Primaria",,09,97.60862243179517
2020/2021,"Ciudad de México","Primaria",,09,96.30246502331782
2019/2020,"Ciudad de México","Primaria",,09,91.20842937108993
2018/2019,"Ciudad de México","Primaria",,09,99.83670803396468
2021/2022,"Durango","Primaria",,10,75.80515297906598
2020/2021,"Durango","Primaria",,10,83.7199837199837
2019/2020,"Durango","Primaria",,10,75.2403846153846
2018/2019,"Durango","Primaria",,10,77.451768488746
2021/2022,"Guanajuato","Primaria",,11,90.89661482159202
2020/2021,"Guanajuato","Primaria",,11,96.0991280403855
2019/2020,"Guanajuato","Primaria",,11,91.00867183934277
2018/2019,"Guanajuato","Primaria",,11,91.6058394160584
2021/2022,"Guerrero","Primaria",,12,77.13064987632109
2020/2021,"Guerrero","Primaria",,12,80.2744039586145
2019/2020,"Guerrero","Primaria",,12,76.05316512728089
2018/2019,"Guerrero","Primaria",,12,78.5842696629213
2021/2022,"Hidalgo","Primaria",,13,83.34376956793992
2020/2021,"Hidalgo","Primaria",,13,91.85790631876769
2019/2020,"Hidalgo","Primaria",,13,83.1549118387909
2018/2019,"Hidalgo","Primaria",,13,84.39649781113198
2021/2022,"Jalisco","Primaria",,14,89.98933143669993
2020/2021,"Jalisco","Primaria",,14,93.71347618204362
2019/2020,"Jalisco","Primaria",,14,89.98763906056863
2018/2019,"Jalisco","Primaria",,14,91.08998063039273
2021/2022,"México","Primaria",,15,94.74087311718152
2020/2021,"México","Primaria",,15,97.80388151174672
2019/2020,"México","Primaria",,15,94.80403421422191
2018/2019,"México","Primaria",,15,95.74495272169688
2021/2022,"Michoacán de Ocampo","Primaria",,16,81.1486892135281
2020/2021,"Michoacán de Ocampo","Primaria",,16,81.8236352729454
2019/2020,"Michoacán de Ocampo","Primaria",,16,84.74173758163468
2018/2019,"Michoacán de Ocampo","Primaria",,16,78.6366284715479
2021/2022,"Morelos","Primaria",,17,94.90968801313628
2020/2021,"Morelos","Primaria",,17,94.36274509803918
2019/2020,"Morelos","Primaria",,17,94.00324149108589
2018/2019,"Morelos","Primaria",,17,94.9634443541836
2021/2022,"Nayarit","Primaria",,18,79.45318972659491
2020/2021,"Nayarit","Primaria",,18,83.1255195344971
2019/2020,"Nayarit","Primaria",,18,78.698224852071
2018/2019,"Nayarit","Primaria",,18,79.6157059314954
2021/2022,"Nuevo León","Primaria",,19,93.03519061583577
2020/2021,"Nuevo León","Primaria",,19,2.3119266055045893
2019/2020,"Nuevo León","Primaria",,19,92.96390812978487
2018/2019,"Nuevo León","Primaria",,19,92.83114992721978
2021/2022,"Oaxaca","Primaria",,20,46.202877435804
2020/2021,"Oaxaca","Primaria",,20,46.11361587015332
2019/2020,"Oaxaca","Primaria",,20,37.171171171171196
2018/2019,"Oaxaca","Primaria",,20,80.38590901044428
2021/2022,"Puebla","Primaria",,21,88.59118409680211
2020/2021,"Puebla","Primaria",,21,93.0387931034483
2019/2020,"Puebla","Primaria",,21,88.02330599913678
2018/2019,"Puebla","Primaria",,21,89.5268817204301
2021/2022,"Querétaro","Primaria",,22,84.6153846153846
2020/2021,"Querétaro","Primaria",,22,93.78272251308901
2019/2020,"Querétaro","Primaria",,22,82.99274884640741
2018/2019,"Querétaro","Primaria",,22,83.0698287220026
2021/2022,"Quintana Roo","Primaria",,23,92.8571428571429
2020/2021,"Quintana Roo","Primaria",,23,96.969696969697
2019/2020,"Quintana Roo","Primaria",,23,93.56270810210883
2018/2019,"Quintana Roo","Primaria",,23,93.39933993399337
2021/2022,"San Luis Potosí","Primaria",,24,78.900540197013
2020/2021,"San Luis Potosí","Primaria",,24,92.58434118395932
2019/2020,"San Luis Potosí","Primaria",,24,79.23027989821881
2018/2019,"San Luis Potosí","Primaria",,24,80.94938698522483
2021/2022,"Sinaloa","Primaria",,25,84.76
2020/2021,"Sinaloa","Primaria",,25,90.56831922611853
2019/2020,"Sinaloa","Primaria",,25,84.72886762360449
2018/2019,"Sinaloa","Primaria",,25,84.26698450536352
2021/2022,"Sonora","Primaria",,26,95.8496915311273
2020/2021,"Sonora","Primaria",,26,96.8298109010011
2019/2020,"Sonora","Primaria",,26,94.5975744211687
2018/2019,"Sonora","Primaria",,26,95.53226696083837
2021/2022,"Tabasco","Primaria",,27,88.09409505520877
2020/2021,"Tabasco","Primaria",,27,95.16515078985161
2019/2020,"Tabasco","Primaria",,27,88.70813397129193
2018/2019,"Tabasco","Primaria",,27,89.33841028081868
2021/2022,"Tamaulipas","Primaria",,28,91.53911564625852
2020/2021,"Tamaulipas","Primaria",,28,96.0084925690021
2019/2020,"Tamaulipas","Primaria",,28,91.7837377607493
2018/2019,"Tamaulipas","Primaria",,28,91.96804037005889
2021/2022,"Tlaxcala","Primaria",,29,90.72426937738253
2020/2021,"Tlaxcala","Primaria",,29,96.41025641025637
2019/2020,"Tlaxcala","Primaria",,29,91.00257069408737
2018/2019,"Tlaxcala","Primaria",,29,91.56010230179028
2021/2022,"Veracruz de Ignacio de la Llave","Primaria",,30,86.6894928311577
2020/2021,"Veracruz de Ignacio de la Llave","Primaria",,30,87.89012398460883
2019/2020,"Veracruz de Ignacio de la Llave","Primaria",,30,85.48936170212771
2018/2019,"Veracruz de Ignacio de la Llave","Primaria",,30,85.74295068117007
2021/2022,"Yucatán","Primaria",,31,91.26074498567343
2020/2021,"Yucatán","Primaria",,31,97.91366906474823
2019/2020,"Yucatán","Primaria",,31,91.02011494252868
2018/2019,"Yucatán","Primaria",,31,91.98555956678703
2021/2022,"Zacatecas","Primaria",,32,86.7369589345172
2020/2021,"Zacatecas","Primaria",,32,86.89616879511377
2019/2020,"Zacatecas","Primaria",,32,87.33258928571429
2018/2019,"Zacatecas","Primaria",,32,87.54820936639119
2021/2022,"Estados Unidos Mexicanos","Secundaria",,00,84.13690403534903
2020/2021,"Estados Unidos Mexicanos","Secundaria",,00,86.41382029671247
2019/2020,"Estados Unidos Mexicanos","Secundaria",,00,84.47705152907471
2018/2019,"Estados Unidos Mexicanos","Secundaria",,00,86.5839317436885
2021/2022,"Aguascalientes","Secundaria",,01,96.0212201591512
2020/2021,"Aguascalientes","Secundaria",,01,97.84946236559138
2019/2020,"Aguascalientes","Secundaria",,01,94.55040871934608
2018/2019,"Aguascalientes","Secundaria",,01,94.29347826086958
2021/2022,"Baja California","Secundaria",,02,97.91356184798813
2020/2021,"Baja California","Secundaria",,02,98.948948948949
2019/2020,"Baja California","Secundaria",,02,98.50523168908823
2018/2019,"Baja California","Secundaria",,02,98.9457831325301
2021/2022,"Baja California Sur","Secundaria",,03,98.45360824742268
2020/2021,"Baja California Sur","Secundaria",,03,99.48453608247421
2019/2020,"Baja California Sur","Secundaria",,03,97.92746113989641
2018/2019,"Baja California Sur","Secundaria",,03,98.4375
2021/2022,"Campeche","Secundaria",,04,78.7709497206704
2020/2021,"Campeche","Secundaria",,04,88.10198300283288
2019/2020,"Campeche","Secundaria",,04,78.125
2018/2019,"Campeche","Secundaria",,04,77.93696275071628
2021/2022,"Coahuila de Zaragoza","Secundaria",,05,96.30200308166407
2020/2021,"Coahuila de Zaragoza","Secundaria",,05,96.28482972136223
2019/2020,"Coahuila de Zaragoza","Secundaria",,05,96.42301710730952
2018/2019,"Coahuila de Zaragoza","Secundaria",,05,95.76802507836989
2021/2022,"Colima","Secundaria",,06,95.5056179775281
2020/2021,"Colima","Secundaria",,06,96.04519774011303
2019/2020,"Colima","Secundaria",,06,94.5355191256831
2018/2019,"Colima","Secundaria",,06,95.53072625698317
2021/2022,"Chiapas","Secundaria",,07,69.338905775076
2020/2021,"Chiapas","Secundaria",,07,74.4140625
2019/2020,"Chiapas","Secundaria",,07,69.3821330184967
2018/2019,"Chiapas","Secundaria",,07,73.2293423271501
2021/2022,"Chihuahua","Secundaria",,08,74.68599033816419
2020/2021,"Chihuahua","Secundaria",,08,86.90228690228693
2019/2020,"Chihuahua","Secundaria",,08,82.45798319327733
2018/2019,"Chihuahua","Secundaria",,08,85.83247156153047
2021/2022,"Ciudad de México","Secundaria",,09,98.01375095492743
2020/2021,"Ciudad de México","Secundaria",,09,95.30658591975778
2019/2020,"Ciudad de México","Secundaria",,09,90.75882794891056
2018/2019,"Ciudad de México","Secundaria",,09,99.92553983618761
2021/2022,"Durango","Secundaria",,10,79.1459781529295
2020/2021,"Durango","Secundaria",,10,89.32238193018478
2019/2020,"Durango","Secundaria",,10,81.6326530612245
2018/2019,"Durango","Secundaria",,10,82.13914849428872
2021/2022,"Guanajuato","Secundaria",,11,93.68646334938468
2020/2021,"Guanajuato","Secundaria",,11,97.36700698549173
2019/2020,"Guanajuato","Secundaria",,11,92.96000000000002
2018/2019,"Guanajuato","Secundaria",,11,92.6960257787325
2021/2022,"Guerrero","Secundaria",,12,75.1274209989806
2020/2021,"Guerrero","Secundaria",,12,81.20494335736348
2019/2020,"Guerrero","Secundaria",,12,74.1468459152017
2018/2019,"Guerrero","Secundaria",,12,75.33016376122558
2021/2022,"Hidalgo","Secundaria",,13,85.06163886874552
2020/2021,"Hidalgo","Secundaria",,13,92.9472902746845
2019/2020,"Hidalgo","Secundaria",,13,86.59176029962553
2018/2019,"Hidalgo","Secundaria",,13,86.65158371040722
2021/2022,"Jalisco","Secundaria",,14,85.37037037037042
2020/2021,"Jalisco","Secundaria",,14,92.1441774491682
2019/2020,"Jalisco","Secundaria",,14,84.89776951672863
2018/2019,"Jalisco","Secundaria",,14,84.87119437939108
2021/2022,"México","Secundaria",,15,93.8935150138784
2020/2021,"México","Secundaria",,15,98.4006092916984
2019/2020,"México","Secundaria",,15,95.06898313745529
2018/2019,"México","Secundaria",,15,96.00926879505663
2021/2022,"Michoacán de Ocampo","Secundaria",,16,71.63934426229511
2020/2021,"Michoacán de Ocampo","Secundaria",,16,81.40784524449217
2019/2020,"Michoacán de Ocampo","Secundaria",,16,80.73639274279618
2018/2019,"Michoacán de Ocampo","Secundaria",,16,57.44450460205738
2021/2022,"Morelos","Secundaria",,17,96.37681159420292
2020/2021,"Morelos","Secundaria",,17,96.51376146788992
2019/2020,"Morelos","Secundaria",,17,96.72727272727273
2018/2019,"Morelos","Secundaria",,17,97.76951672862448
2021/2022,"Nayarit","Secundaria",,18,83.7620578778135
2020/2021,"Nayarit","Secundaria",,18,88.7096774193548
2019/2020,"Nayarit","Secundaria",,18,84.3137254901961
2018/2019,"Nayarit","Secundaria",,18,85.69078947368418
2021/2022,"Nuevo León","Secundaria",,19,89.6551724137931
2020/2021,"Nuevo León","Secundaria",,19,4.59965928449744
2019/2020,"Nuevo León","Secundaria",,19,90.3004291845494
2018/2019,"Nuevo León","Secundaria",,19,90.78947368421048
2021/2022,"Oaxaca","Secundaria",,20,50.9077155824508
2020/2021,"Oaxaca","Secundaria",,20,53.718384295960725
2019/2020,"Oaxaca","Secundaria",,20,45.7390648567119
2018/2019,"Oaxaca","Secundaria",,20,78.93939393939391
2021/2022,"Puebla","Secundaria",,21,89.09606809890553
2020/2021,"Puebla","Secundaria",,21,94.15849673202612
2019/2020,"Puebla","Secundaria",,21,90.9842845326716
2018/2019,"Puebla","Secundaria",,21,90.77629382303842
2021/2022,"Querétaro","Secundaria",,22,88.5077186963979
2020/2021,"Querétaro","Secundaria",,22,96.80851063829793
2019/2020,"Querétaro","Secundaria",,22,88.2783882783883
2018/2019,"Querétaro","Secundaria",,22,89.5027624309392
2021/2022,"Quintana Roo","Secundaria",,23,85.45081967213108
2020/2021,"Quintana Roo","Secundaria",,23,94.27966101694913
2019/2020,"Quintana Roo","Secundaria",,23,85.1063829787234
2018/2019,"Quintana Roo","Secundaria",,23,85.9956236323851
2021/2022,"San Luis Potosí","Secundaria",,24,84.3971631205674
2020/2021,"San Luis Potosí","Secundaria",,24,93.12200956937797
2019/2020,"San Luis Potosí","Secundaria",,24,85.2644087938206
2018/2019,"San Luis Potosí","Secundaria",,24,85.4943753700414
2021/2022,"Sinaloa","Secundaria",,25,85.5740922473013
2020/2021,"Sinaloa","Secundaria",,25,90.88206144697718
2019/2020,"Sinaloa","Secundaria",,25,85.61643835616442
2018/2019,"Sinaloa","Secundaria",,25,84.9
2021/2022,"Sonora","Secundaria",,26,94.42231075697212
2020/2021,"Sonora","Secundaria",,26,94.38502673796793
2019/2020,"Sonora","Secundaria",,26,92.25634178905213
2018/2019,"Sonora","Secundaria",,26,94.39124487004098
2021/2022,"Tabasco","Secundaria",,27,88.50855745721267
2020/2021,"Tabasco","Secundaria",,27,95.32595325953258
2019/2020,"Tabasco","Secundaria",,27,90.0878293601004
2018/2019,"Tabasco","Secundaria",,27,90.33078880407122
2021/2022,"Tamaulipas","Secundaria",,28,95.08816120906798
2020/2021,"Tamaulipas","Secundaria",,28,97.9591836734694
2019/2020,"Tamaulipas","Secundaria",,28,96.79487179487181
2018/2019,"Tamaulipas","Secundaria",,28,96.64082687338502
2021/2022,"Tlaxcala","Secundaria",,29,90.8396946564885
2020/2021,"Tlaxcala","Secundaria",,29,95.6185567010309
2019/2020,"Tlaxcala","Secundaria",,29,91.09947643979059
2018/2019,"Tlaxcala","Secundaria",,29,92.5925925925926
2021/2022,"Veracruz de Ignacio de la Llave","Secundaria",,30,88.44306301215032
2020/2021,"Veracruz de Ignacio de la Llave","Secundaria",,30,90.3426791277259
2019/2020,"Veracruz de Ignacio de la Llave","Secundaria",,30,88.5778908679672
2018/2019,"Veracruz de Ignacio de la Llave","Secundaria",,30,88.55835240274602
2021/2022,"Yucatán","Secundaria",,31,85.63049853372429
2020/2021,"Yucatán","Secundaria",,31,97.1080669710807
2019/2020,"Yucatán","Secundaria",,31,86.1236802413273
2018/2019,"Yucatán","Secundaria",,31,87.98151001540829
2021/2022,"Zacatecas","Secundaria",,32,92.55411255411248
2020/2021,"Zacatecas","Secundaria",,32,92.618025751073
2019/2020,"Zacatecas","Secundaria",,32,91.64513350559857
2018/2019,"Zacatecas","Secundaria",,32,92.8448275862069
2021/2022,"Estados Unidos Mexicanos",,"Media superior",00,84.57339844872158
2020/2021,"Estados Unidos Mexicanos",,"Media superior",00,84.10447404860813
2019/2020,"Estados Unidos Mexicanos",,"Media superior",00,84.16401387371118
2018/2019,"Estados Unidos Mexicanos",,"Media superior",00,82.20847215611613
2021/2022,"Aguascalientes",,"Media superior",01,81.08108108108107
2020/2021,"Aguascalientes",,"Media superior",01,78.7581699346405
2019/2020,"Aguascalientes",,"Media superior",01,90.09900990099007
2018/2019,"Aguascalientes",,"Media superior",01,88.8888888888889
2021/2022,"Baja California",,"Media superior",02,76.49880095923257
2020/2021,"Baja California",,"Media superior",02,77.1028037383178
2019/2020,"Baja California",,"Media superior",02,84.34579439252342
2018/2019,"Baja California",,"Media superior",02,84.38228438228438
2021/2022,"Baja California Sur",,"Media superior",03,87.26114649681533
2020/2021,"Baja California Sur",,"Media superior",03,89.24050632911393
2019/2020,"Baja California Sur",,"Media superior",03,80.7692307692308
2018/2019,"Baja California Sur",,"Media superior",03,80
2021/2022,"Campeche",,"Media superior",04,88.7417218543046
2020/2021,"Campeche",,"Media superior",04,87.83783783783777
2019/2020,"Campeche",,"Media superior",04,78.3783783783784
2018/2019,"Campeche",,"Media superior",04,77.77777777777781
2021/2022,"Coahuila de Zaragoza",,"Media superior",05,80.9104258443465
2020/2021,"Coahuila de Zaragoza",,"Media superior",05,80.3418803418803
2019/2020,"Coahuila de Zaragoza",,"Media superior",05,83.28611898017
2018/2019,"Coahuila de Zaragoza",,"Media superior",05,83.0747531734838
2021/2022,"Colima",,"Media superior",06,81.7204301075269
2020/2021,"Colima",,"Media superior",06,84.2391304347826
2019/2020,"Colima",,"Media superior",06,83.68421052631581
2018/2019,"Colima",,"Media superior",06,83.93782383419692
2021/2022,"Chiapas",,"Media superior",07,88.09523809523809
2020/2021,"Chiapas",,"Media superior",07,88.1178707224335
2019/2020,"Chiapas",,"Media superior",07,73.2394366197183
2018/2019,"Chiapas",,"Media superior",07,71.58984007525872
2021/2022,"Chihuahua",,"Media superior",08,85.45751633986927
2020/2021,"Chihuahua",,"Media superior",08,83.44262295081968
2019/2020,"Chihuahua",,"Media superior",08,80.71895424836603
2018/2019,"Chihuahua",,"Media superior",08,80.41733547351531
2021/2022,"Ciudad de México",,"Media superior",09,79.18699186991873
2020/2021,"Ciudad de México",,"Media superior",09,76.7195767195767
2019/2020,"Ciudad de México",,"Media superior",09,91.5094339622642
2018/2019,"Ciudad de México",,"Media superior",09,92.1538461538462
2021/2022,"Durango",,"Media superior",10,89.1428571428571
2020/2021,"Durango",,"Media superior",10,88.35227272727273
2019/2020,"Durango",,"Media superior",10,84.7887323943662
2018/2019,"Durango",,"Media superior",10,83.5694050991501
2021/2022,"Guanajuato",,"Media superior",11,89.13043478260873
2020/2021,"Guanajuato",,"Media superior",11,87.82608695652173
2019/2020,"Guanajuato",,"Media superior",11,85.04746835443038
2018/2019,"Guanajuato",,"Media superior",11,84.74308300395259
2021/2022,"Guerrero",,"Media superior",12,80.0947867298578
2020/2021,"Guerrero",,"Media superior",12,81.7857142857143
2019/2020,"Guerrero",,"Media superior",12,72.45508982035929
2018/2019,"Guerrero",,"Media superior",12,71.6686674669868
2021/2022,"Hidalgo",,"Media superior",13,87.86231884057973
2020/2021,"Hidalgo",,"Media superior",13,88.58695652173908
2019/2020,"Hidalgo",,"Media superior",13,83.7545126353791
2018/2019,"Hidalgo",,"Media superior",13,82.16216216216222
2021/2022,"Jalisco",,"Media superior",14,66.20087336244544
2020/2021,"Jalisco",,"Media superior",14,65.63039723661493
2019/2020,"Jalisco",,"Media superior",14,93.46349745331071
2018/2019,"Jalisco",,"Media superior",14,71.24681933842238
2021/2022,"México",,"Media superior",15,80.4
2020/2021,"México",,"Media superior",15,79.6370075254537
2019/2020,"México",,"Media superior",15,86.8700265251989
2018/2019,"México",,"Media superior",15,86.91169878978037
2021/2022,"Michoacán de Ocampo",,"Media superior",16,86.72680412371128
2020/2021,"Michoacán de Ocampo",,"Media superior",16,86.272040302267
2019/2020,"Michoacán de Ocampo",,"Media superior",16,83.83311603650591
2018/2019,"Michoacán de Ocampo",,"Media superior",16,82.14747736093139
