Year,Entidad federativa,"Sexo",GeoCode,Value
2020,"Estados Unidos Mexicanos","Total",00,30.674616036417195
2020,"Estados Unidos Mexicanos","Hombres",00,31.1189886987413
2020,"Estados Unidos Mexicanos","Mujeres",00,30.086446095555864
2020,"Aguascalientes","Total",01,68.52113305334653
2020,"Aguascalientes","Hombres",01,68.76338631495877
2020,"Aguascalientes","Mujeres",01,68.30141094676578
2020,"Baja California","Total",02,84.16375216509427
2020,"Baja California","Hombres",02,82.88228566801972
2020,"Baja California","Mujeres",02,86.0648784186542
2020,"Baja California Sur","Total",03,85.24496519474998
2020,"Baja California Sur","Hombres",03,84.20777988614813
2020,"Baja California Sur","Mujeres",03,86.56540645005421
2020,"Campeche","Total",04,87.54857944987762
2020,"Campeche","Hombres",04,87.21011369699953
2020,"Campeche","Mujeres",04,87.98868518666791
2020,"Coahuila de Zaragoza","Total",05,89.34572633381386
2020,"Coahuila de Zaragoza","Hombres",05,87.93987606333026
2020,"Coahuila de Zaragoza","Mujeres",05,91.21620072013383
2020,"Colima","Total",06,82.03085610567719
2020,"Colima","Hombres",06,82.3650739085595
2020,"Colima","Mujeres",06,81.69279360204004
2020,"Chiapas","Total",07,86.06928575155202
2020,"Chiapas","Hombres",07,85.68079884911573
2020,"Chiapas","Mujeres",07,86.69387755102056
2020,"Chihuahua","Total",08,21.305321497043643
2020,"Chihuahua","Hombres",08,23.57205349331331
2020,"Chihuahua","Mujeres",08,18.436868871207068
2020,"Ciudad de México","Total",09,43.30663567732062
2020,"Ciudad de México","Hombres",09,44.123331739900074
2020,"Ciudad de México","Mujeres",09,42.35077617257558
2020,"Durango","Total",10,17.771076029091304
2020,"Durango","Hombres",10,19.476106970626912
2020,"Durango","Mujeres",10,16.043097543366
2020,"Guanajuato","Total",11,18.55148258324541
2020,"Guanajuato","Hombres",11,18.938297197974872
2020,"Guanajuato","Mujeres",11,18.1501888469229
2020,"Guerrero","Total",12,15.738051145141025
2020,"Guerrero","Hombres",12,15.955437206973542
2020,"Guerrero","Mujeres",12,15.471582309822221
2020,"Hidalgo","Total",13,28.304841892164436
2020,"Hidalgo","Hombres",13,28.64154852386754
2020,"Hidalgo","Mujeres",13,27.862483680816663
2020,"Jalisco","Total",14,15.573180356013825
2020,"Jalisco","Hombres",14,16.000638714503054
2020,"Jalisco","Mujeres",14,15.052514126607157
2020,"México","Total",15,23.025970584606185
2020,"México","Hombres",15,23.422537185246387
2020,"México","Mujeres",15,22.40813716196921
2020,"Michoacán de Ocampo","Total",16,26.602551456566154
2020,"Michoacán de Ocampo","Hombres",16,26.566382676606285
2020,"Michoacán de Ocampo","Mujeres",16,26.64152799409793
2020,"Morelos","Total",17,28.527215820671138
2020,"Morelos","Hombres",17,29.77501709408752
2020,"Morelos","Mujeres",17,27.11660783966772
2020,"Nayarit","Total",18,16.258315423191103
2020,"Nayarit","Hombres",18,18.13673547238589
2020,"Nayarit","Mujeres",18,14.503998099912904
2020,"Nuevo León","Total",19,17.775009981024542
2020,"Nuevo León","Hombres",19,18.454597030843317
2020,"Nuevo León","Mujeres",19,16.602532326228125
2020,"Oaxaca","Total",20,29.128762100526373
2020,"Oaxaca","Hombres",20,29.022515328793336
2020,"Oaxaca","Mujeres",20,29.26370438876746
2020,"Puebla","Total",21,18.005403541545714
2020,"Puebla","Hombres",21,18.650361396722015
2020,"Puebla","Mujeres",21,17.144633109946422
2020,"Querétaro","Total",22,15.070027755042261
2020,"Querétaro","Hombres",22,16.049414205308718
2020,"Querétaro","Mujeres",22,13.930412243646224
2020,"Quintana Roo","Total",23,27.52888876617002
2020,"Quintana Roo","Hombres",23,28.886202413266023
2020,"Quintana Roo","Mujeres",23,25.447677672076114
2020,"San Luis Potosí","Total",24,17.678960739446158
2020,"San Luis Potosí","Hombres",24,18.37536494815635
2020,"San Luis Potosí","Mujeres",24,16.982899413968667
2020,"Sinaloa","Total",25,22.642454338860393
2020,"Sinaloa","Hombres",25,22.2823375595658
2020,"Sinaloa","Mujeres",25,22.98742604769206
2020,"Sonora","Total",26,17.873273193703422
2020,"Sonora","Hombres",26,18.38808105419634
2020,"Sonora","Mujeres",26,17.271860759658917
2020,"Tabasco","Total",27,15.880855556599439
2020,"Tabasco","Hombres",27,15.661584778591928
2020,"Tabasco","Mujeres",27,16.249580114208868
2020,"Tamaulipas","Total",28,20.12280610203694
2020,"Tamaulipas","Hombres",28,21.67535359157956
2020,"Tamaulipas","Mujeres",28,18.225321407311807
2020,"Tlaxcala","Total",29,23.463262418849364
2020,"Tlaxcala","Hombres",29,24.375
2020,"Tlaxcala","Mujeres",29,22.189471015181844
2020,"Veracruz de Ignacio de la Llave","Total",30,25.85887244023707
2020,"Veracruz de Ignacio de la Llave","Hombres",30,25.837380151911336
2020,"Veracruz de Ignacio de la Llave","Mujeres",30,25.89008188322806
2020,"Yucatán","Total",31,40.41140257100287
2020,"Yucatán","Hombres",31,40.291698907703804
2020,"Yucatán","Mujeres",31,40.5803543082101
2020,"Zacatecas","Total",32,23.932031125933005
2020,"Zacatecas","Hombres",32,24.22415368151802
2020,"Zacatecas","Mujeres",32,23.57045939135485
